0.0 0.33333334 0.08223333333333334 -5.32604115 -5.3260268 5.94646267 5.94763084 
0.006014061455056827 0.34375 0.08223333333333334 -5.18530221 -5.185288 6.11603374 6.1171885800000005 
0.012028128683616315 0.35416667 0.08223333333333334 -5.03993339 -5.03991933 5.90286816 5.902875959999999 
0.018042195912175804 0.36458334 0.08223333333333334 -4.88973128 -4.8897174 5.66264597 5.66265339 
0.02405625736723263 0.375 0.08223333333333334 -4.73520155 -4.73518784 5.41841612 5.41842319 
0.030070324595792106 0.38541667 0.08223333333333334 -4.5762507900000005 -4.57623726 5.17322483 5.17323154 
0.03608439182435162 0.39583334 0.08223333333333334 -4.41297663 -4.4129632800000005 4.92620929 4.92621576 
0.042098453279408435 0.40625 0.08223333333333334 -4.2459150800000005 -4.2459019200000006 4.6786484999999995 4.67865467 
0.048112520507967924 0.41666667 0.08223333333333334 -4.07549535 -4.07548239 4.43015212 4.430158029999999 
0.05412658773652744 0.42708334000000003 0.08223333333333334 -3.9021965200000004 -3.90218376 4.18113542 4.18114107 
0.060140649191584225 0.4375 0.08223333333333334 -3.7255198400000005 -3.7255072800000004 3.9329969399999998 3.9330023599999997 
0.06615471642014374 0.44791667 0.08223333333333334 -3.54696984 -3.5469574699999997 3.6870551799999998 3.68706037 
0.07216878364870323 0.45833334000000003 0.08223333333333334 -3.36705424 -3.36704206 3.44353544 3.4435404299999997 
0.07818284510376002 0.46875 0.08223333333333334 -3.1865020800000003 -3.1864901000000003 3.2040884 3.20409321 
0.08419691233231953 0.47916667 0.08223333333333334 -3.0062613899999997 -3.0062495900000004 2.9688703399999996 2.9688749999999997 
0.09021097956087905 0.48958334000000003 0.08223333333333334 -2.82761612 -2.8276044899999997 2.74009504 2.74009959 
0.09622504101593583 0.5 0.08223333333333334 -2.65226589 -2.6522544100000003 2.51939351 2.51939798 
0.10223910824449532 0.51041667 0.08223333333333334 -2.4821260800000005 -2.4821147100000003 2.30922037 2.3092248 
0.10825317547305484 0.52083334 0.08223333333333334 -2.32024027 -2.3202289900000004 2.1119873399999998 2.1119917999999998 
0.11426723692811162 0.53125 0.08223333333333334 -2.1699092 -2.16989797 1.9314377999999999 1.9314423399999998 
